Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, INR",Conversions,"Total conversion value, INR",Likes (Reactions),Shares,Comments
Winter,9/7/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1932,1.2%,22,69,1542,4,22790,88,8,3
Winter,9/8/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2584,1.2%,31,12,376,6,33024,60,0,2
Winter,9/9/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2219,0.9%,20,49,990,5,22618,71,24,9
Winter,9/10/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1360,0.9%,13,59,759,5,14448,72,17,2
Winter,9/11/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2073,1.0%,21,20,418,3,29670,49,9,7
Winter,9/12/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2637,1.1%,28,101,2866,7,38872,86,18,1
Winter,9/13/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1243,0.7%,9,45,411,5,20726,55,0,3
Winter,9/14/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1339,0.3%,4,71,306,3,7740,54,9,1
Winter,9/15/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2237,0.9%,20,64,1267,5,23134,48,2,6
Winter,9/16/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2523,0.8%,21,26,547,6,50396,52,9,3
Winter,9/17/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2702,0.8%,22,52,1162,5,36894,44,14,8
Winter,9/18/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2777,1.1%,31,43,1325,2,19006,68,17,3
Winter,9/19/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1578,1.0%,16,15,254,3,19522,104,21,5
Winter,9/20/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2190,0.4%,9,4,39,5,35604,72,21,1
Winter,9/21/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1582,0.7%,10,73,752,2,17372,42,32,4
Winter,9/22/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1740,1.0%,17,46,800,6,27778,85,26,6
Winter,9/23/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1568,0.9%,14,104,1452,6,28036,53,8,6
Winter,9/24/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2002,0.3%,7,8,53,5,39732,83,17,0
Winter,9/25/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2188,0.8%,18,107,1890,4,20812,42,23,3
Winter,9/26/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1982,0.9%,19,101,1875,4,27090,83,21,6
Winter,9/27/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1466,0.4%,5,66,340,2,6966,73,20,1
Winter,9/28/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2499,0.6%,14,79,1087,7,44634,41,21,1
Winter,9/29/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2485,0.6%,14,60,853,5,30702,42,0,3
Winter,9/30/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1923,1.2%,23,25,566,5,32336,83,18,0
Winter,10/1/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1980,0.8%,15,89,1350,6,35518,73,23,6
Winter,10/2/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1636,1.1%,18,40,721,6,27348,70,11,7
Winter,10/3/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1282,0.6%,8,77,625,2,12298,46,15,2
Winter,10/4/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2419,0.9%,23,38,860,5,28380,84,20,6
Winter,10/5/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1480,0.7%,11,8,84,7,39990,46,20,1
Winter,10/6/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1575,1.0%,16,36,580,3,26230,68,24,5
Winter,10/7/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2444,0.7%,18,28,491,2,15738,44,18,1
Winter,10/8/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1981,1.0%,20,57,1136,3,18232,100,20,1
Winter,10/9/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1731,1.0%,18,95,1685,4,12384,58,17,4
Winter,10/10/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2254,0.7%,15,77,1169,2,8772,41,8,8
Winter,10/11/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1201,0.4%,5,9,44,6,50654,97,18,2
Winter,10/12/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2096,0.7%,16,96,1494,6,44032,68,9,4
Winter,10/13/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1629,0.7%,11,99,1096,6,37496,43,14,9
Winter,10/14/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2743,1.1%,30,19,576,7,25456,94,6,2
Winter,10/15/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1419,0.8%,11,102,1147,7,45666,67,27,2
Winter,10/16/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2129,0.6%,12,89,1104,2,15480,85,26,7
Winter,10/17/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1852,0.5%,10,22,211,3,20984,66,24,4
Winter,10/18/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2113,0.8%,17,71,1192,3,15652,48,14,5
Winter,10/19/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2574,0.9%,24,67,1623,2,7052,72,23,0
Winter,10/20/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1701,1.1%,19,54,1014,2,11696,59,12,5
Winter,10/21/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1373,1.1%,15,15,230,7,43086,56,23,7
Winter,10/22/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2216,1.0%,22,9,187,2,19178,50,23,3
Winter,10/23/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2454,0.8%,19,61,1139,6,26488,80,21,6
Winter,10/24/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2401,1.1%,27,8,206,5,19608,83,9,7
Winter,10/25/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1279,1.1%,14,5,71,3,19952,72,11,2
Winter,10/26/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2357,0.6%,15,26,377,7,47386,53,24,2
Winter,10/27/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2400,0.8%,20,40,795,6,39990,84,17,7
Winter,10/28/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2076,1.1%,23,66,1553,3,23822,42,15,5
Winter,10/29/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2502,1.2%,29,52,1523,3,12126,92,11,2
Winter,10/30/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1843,0.8%,14,66,915,4,33626,76,12,3
Winter,10/31/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1885,0.9%,17,26,433,3,20640,94,20,6
Winter,11/1/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2161,1.0%,21,5,108,7,46096,78,0,4
Winter,11/2/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1741,0.9%,16,95,1499,2,11180,84,20,6
Winter,11/3/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2195,0.8%,18,20,360,2,9374,72,18,0
Winter,11/4/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2705,0.4%,12,73,850,4,20468,71,12,5
Winter,11/5/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1604,0.7%,11,3,29,4,28208,94,24,2
Winter,11/6/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1714,0.8%,14,73,990,4,20210,71,12,1
Winter,11/7/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1880,1.0%,19,99,1897,5,26918,34,26,7
Winter,11/8/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2502,0.9%,23,106,2408,4,16340,58,32,8
Winter,11/9/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1874,0.3%,6,58,346,7,40076,30,20,4
Winter,11/10/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1372,1.1%,14,79,1140,3,23994,34,9,1
Winter,11/11/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1962,0.9%,17,77,1276,3,23478,55,5,0
Winter,11/12/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1550,1.1%,17,16,281,7,29240,52,26,6
Winter,11/13/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1636,0.8%,12,9,116,4,22962,85,9,9
Winter,11/14/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1263,0.6%,8,95,729,5,27520,64,15,1
Winter,11/15/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1396,0.9%,13,107,1370,6,27520,40,21,4
Winter,11/16/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2714,1.1%,30,12,359,7,46612,48,9,5
Winter,11/17/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2521,0.9%,22,22,496,5,22188,80,18,9
Winter,11/18/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1158,0.9%,10,91,897,2,21500,54,17,0
Winter,11/19/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2472,0.5%,12,26,300,2,12298,30,26,3
Winter,11/20/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2305,0.6%,15,93,1349,4,21586,84,6,9
Winter,11/21/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2347,0.9%,21,32,680,2,6278,68,14,2
Winter,11/22/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1975,0.6%,12,58,683,7,29326,80,9,3
Winter,11/23/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1380,0.7%,10,79,753,3,22532,104,20,2
Winter,11/24/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1626,1.2%,19,2,32,6,28294,83,21,1
Winter,11/25/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2726,1.1%,30,101,3045,5,38528,67,8,1
Winter,11/26/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2382,1.2%,29,21,590,4,31390,95,20,4
Winter,11/27/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2238,1.0%,21,70,1481,6,29326,82,18,8
Winter,11/28/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,2423,1.3%,31,27,814,3,19952,64,12,5
Winter,11/29/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1778,1.1%,19,76,1440,4,26230,88,15,1
Winter,11/30/2023,Bengaluru,12.9716,77.5946,Pinterest,Mobile,Discount,1607,0.6%,9,68,622,7,25628,70,18,5
Winter,12/1/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1388,1.7%,24,77,1849,5,24520,13,10,1
Winter,12/2/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1451,1.3%,19,62,1166,4,23942,38,0,8
Winter,12/3/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,938,1.3%,13,27,336,7,18370,58,6,4
Winter,12/4/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1289,1.2%,16,75,1185,3,13726,51,5,7
Winter,12/5/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1123,1.3%,15,46,691,3,6502,41,2,1
Winter,12/6/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1139,1.0%,12,101,1157,7,55934,41,5,1
Winter,12/7/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1581,1.1%,17,47,783,8,35191,24,7,3
Winter,12/8/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1727,1.1%,18,97,1759,3,4747,47,5,5
Winter,12/9/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1132,1.6%,18,4,63,4,17647,39,1,3
Winter,12/10/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1861,1.2%,23,22,509,5,23117,33,5,0
Winter,12/11/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1487,1.0%,15,82,1230,3,10423,50,6,3
Winter,12/12/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1587,1.7%,27,17,462,8,29722,46,5,1
Winter,12/13/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1311,1.1%,14,79,1090,5,34778,14,2,1
Winter,12/14/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1095,1.5%,16,86,1371,3,5882,51,4,12
Winter,12/15/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1887,1.4%,27,34,900,6,31166,42,1,8
Winter,12/16/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1962,1.5%,28,75,2127,7,24252,57,4,0
Winter,12/17/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1910,1.0%,18,84,1518,3,26626,50,7,3
Winter,12/18/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1171,1.6%,19,43,805,7,27038,10,7,0
Winter,12/19/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,826,1.4%,11,100,1112,6,31992,66,3,5
Winter,12/20/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1056,1.2%,12,77,965,4,21672,14,1,8
Winter,12/21/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1960,1.4%,27,42,1115,6,41486,25,6,1
Winter,12/22/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,963,0.8%,8,57,450,6,42931,52,7,8
Winter,12/23/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,818,1.4%,11,109,1199,4,23736,41,0,7
Winter,12/24/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1341,1.4%,19,71,1346,7,52735,57,3,3
Winter,12/25/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1470,1.1%,16,41,674,6,26419,38,2,8
Winter,12/26/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1576,1.6%,25,91,2232,2,4438,42,5,7
Winter,12/27/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1211,1.1%,13,2,23,2,13622,58,3,8
Winter,12/28/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,2006,1.2%,23,110,2590,3,11352,18,4,3
Winter,12/29/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1591,1.1%,17,44,756,2,11249,21,6,1
Winter,12/30/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Collection,1724,1.5%,25,106,2648,2,18370,63,12,0
Winter,12/1/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1491,1.5%,22,71,1582,3,12797,50,12,12
Winter,12/2/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1995,1.5%,30,12,368,2,10217,41,11,0
Winter,12/3/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,2160,1.3%,29,57,1637,3,7534,36,23,16
Winter,12/4/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1730,1.9%,33,19,618,3,2477,70,14,5
Winter,12/5/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1398,1.6%,23,85,1939,5,20330,72,10,0
Winter,12/6/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,2079,1.4%,29,93,2681,6,30547,50,8,9
Winter,12/7/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1591,0.9%,14,109,1555,2,3096,63,21,16
Winter,12/8/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1320,1.4%,18,36,660,2,2167,53,17,15
Winter,12/9/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1619,1.9%,30,58,1761,6,24768,31,17,14
Winter,12/10/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1932,1.9%,37,31,1138,2,4954,48,15,4
Winter,12/11/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1651,1.2%,20,29,596,6,24665,61,14,12
Winter,12/12/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1349,1.5%,20,2,36,3,11455,80,11,3
Winter,12/13/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1354,1.5%,20,17,339,2,2786,62,4,9
Winter,12/14/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1363,1.5%,21,23,479,4,8050,43,10,8
Winter,12/15/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1356,1.7%,23,86,1979,3,8050,68,5,16
Winter,12/16/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,2282,1.2%,28,90,2503,4,26419,68,10,1
Winter,12/17/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1852,1.4%,26,83,2146,2,17957,55,11,1
Winter,12/18/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1434,1.9%,27,25,665,5,17957,50,14,16
Winter,12/19/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1777,1.1%,20,89,1756,4,14345,51,9,12
Winter,12/20/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,2086,1.7%,35,111,3876,4,17854,36,13,11
Winter,12/21/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1742,1.1%,20,53,1061,6,43550,78,17,4
Winter,12/22/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1930,1.7%,33,42,1373,6,36430,68,22,4
Winter,12/23/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1855,1.3%,24,89,2113,4,14964,58,5,9
Winter,12/24/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1886,1.5%,28,66,1876,2,5986,69,18,3
Winter,12/25/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,2481,1.3%,32,13,427,3,14345,66,18,5
Winter,12/26/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1515,1.8%,27,36,949,2,18163,39,16,5
Winter,12/27/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1386,1.7%,23,106,2452,2,14551,67,22,12
Winter,12/28/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,2395,1.7%,41,107,4400,3,6708,63,16,7
Winter,12/29/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,1302,1.5%,19,78,1520,4,28174,67,16,8
Winter,12/30/2023,Mumbai,19.076,72.8777,Pinterest,Desktop,Collection,2113,1.6%,34,23,787,2,7843,58,11,11
Winter,12/1/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1370,1.6%,22,111,2469,3,13726,40,14,4
Winter,12/2/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1313,1.6%,20,81,1648,4,21053,43,16,4
Winter,12/3/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1909,1.4%,27,104,2823,2,18576,31,9,5
Winter,12/4/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1146,1.5%,17,48,821,3,10836,58,1,3
Winter,12/5/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1573,1.6%,26,60,1529,2,4438,42,6,7
Winter,12/6/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,2053,1.2%,25,84,2061,6,30960,43,8,5
Winter,12/7/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1525,1.7%,25,27,676,5,16718,70,10,1
Winter,12/8/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1446,1.8%,26,20,542,3,9082,54,1,5
Winter,12/9/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1694,1.5%,26,93,2384,7,31270,47,8,1
Winter,12/10/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1236,1.7%,21,65,1333,4,23839,32,5,3
Winter,12/11/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1461,1.3%,19,80,1557,2,15996,63,8,0
Winter,12/12/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1515,1.4%,20,64,1311,5,34366,34,2,1
Winter,12/13/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1478,2.0%,29,86,2488,5,42209,44,11,0
Winter,12/14/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1257,1.6%,20,98,1994,2,4541,27,12,12
Winter,12/15/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1136,1.7%,19,19,355,6,38597,59,8,8
Winter,12/16/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1248,1.2%,14,53,766,5,36842,59,13,0
Winter,12/17/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1821,1.2%,22,90,1948,5,17028,61,5,5
Winter,12/18/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1495,1.1%,17,43,715,2,8566,43,9,4
Winter,12/19/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1058,1.3%,14,51,719,7,27142,53,15,5
Winter,12/20/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1740,1.3%,23,58,1339,5,21362,41,3,1
Winter,12/21/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1211,1.5%,18,16,285,5,27761,62,2,8
Winter,12/22/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1128,1.5%,17,21,354,6,36223,40,13,1
Winter,12/23/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,987,1.3%,13,68,875,2,13210,52,13,8
Winter,12/24/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1126,1.4%,16,4,56,4,18370,48,9,1
Winter,12/25/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1207,1.4%,17,35,582,5,30444,65,6,9
Winter,12/26/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1388,1.3%,18,26,477,3,20227,74,3,3
Winter,12/27/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1799,0.7%,13,80,1052,5,35501,30,5,11
Winter,12/28/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1572,1.6%,25,8,196,7,30444,38,0,7
Winter,12/29/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1057,1.4%,14,19,271,5,22188,51,10,8
Winter,12/30/2023,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Collection,1735,1.4%,23,98,2293,5,26110,34,12,5
Winter,12/1/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1287,0.8%,10,81,782,3,12900,38,17,0
Winter,12/2/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1257,1.3%,16,73,1184,4,15377,26,4,7
Winter,12/3/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1140,0.7%,8,10,79,5,23530,23,10,1
Winter,12/4/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1744,1.3%,23,21,492,6,31889,70,4,1
Winter,12/5/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1659,1.2%,21,101,2069,7,53561,52,1,4
Winter,12/6/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,931,1.3%,12,5,66,6,17750,65,9,7
Winter,12/7/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,928,1.1%,10,37,378,5,19505,27,1,5
Winter,12/8/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1525,1.8%,28,64,1769,8,48607,50,6,1
Winter,12/9/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,850,1.0%,9,4,38,8,31992,31,11,1
Winter,12/10/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1343,0.6%,8,101,845,5,40454,22,0,14
Winter,12/11/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1150,1.4%,16,39,631,7,34985,32,8,11
Winter,12/12/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1026,0.9%,9,12,104,4,27245,43,10,0
Winter,12/13/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1011,1.1%,11,11,120,6,41796,56,2,0
Winter,12/14/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1536,1.1%,17,4,60,8,52116,55,2,5
Winter,12/15/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1295,0.9%,12,82,997,4,22601,59,5,0
Winter,12/16/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1400,1.1%,16,43,664,7,40454,57,8,1
Winter,12/17/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1676,0.9%,15,49,722,8,30134,44,5,4
Winter,12/18/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,718,0.9%,7,17,113,7,37668,32,5,4
Winter,12/19/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1121,1.5%,17,29,494,6,26522,28,5,11
Winter,12/20/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1584,0.7%,11,65,741,9,56554,50,3,5
Winter,12/21/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,939,1.0%,10,12,113,5,17854,42,5,7
Winter,12/22/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1253,1.0%,12,27,325,3,13726,51,5,1
Winter,12/23/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1635,1.5%,25,110,2707,4,8050,37,8,7
Winter,12/24/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1384,1.2%,16,99,1600,9,44995,40,13,5
Winter,12/25/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,722,1.4%,10,43,426,4,22601,14,0,8
Winter,12/26/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,933,1.0%,9,24,220,8,26213,16,5,5
Winter,12/27/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1040,1.0%,11,55,580,6,33024,23,10,1
Winter,12/28/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,1232,1.3%,16,103,1641,9,35294,22,5,4
Winter,12/29/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,846,1.4%,12,26,301,6,21982,59,1,1
Winter,12/30/2023,Delhi,28.7041,77.1025,Pinterest,Desktop,Discount,780,1.0%,7,51,376,6,19402,49,0,7
